"STATION","NAME","DATE","PRCP","TMAX","TMIN", "PRICES"
"SWE00137534","MALMO A, SW","2018-07-31","0.00","88","66"
"SWE00137534","MALMO A, SW","2018-08-01","0.08","81","65"
"SWE00137534","MALMO A, SW","2018-08-02","0.00","83","61"
"SWE00137534","MALMO A, SW","2018-08-03","0.00","86","57"
"SWE00137534","MALMO A, SW","2018-08-04","0.00","82","62"
"SWE00137534","MALMO A, SW","2018-08-05","0.00","76","65"
"SWE00137534","MALMO A, SW","2018-08-06","0.00","78","61"
"SWE00137534","MALMO A, SW","2018-08-07","0.00","87","61"
"SWE00137534","MALMO A, SW","2018-08-08","0.00","92","70"
"SWE00137534","MALMO A, SW","2018-08-09","0.91","82","67"
"SWE00137534","MALMO A, SW","2018-08-10","0.00","77","66"
"SWE00137534","MALMO A, SW","2018-08-11","0.07","72","56"
"SWE00137534","MALMO A, SW","2018-08-12","1.00","70","57"
"SWE00137534","MALMO A, SW","2018-08-13","0.04","71","55"
"SWE00137534","MALMO A, SW","2018-08-14","0.01","73","62"
"SWE00137534","MALMO A, SW","2018-08-15","0.01","74","63"
"SWE00137534","MALMO A, SW","2018-08-16","0.00","79","62"
"SWE00137534","MALMO A, SW","2018-08-17","0.00","78","59"
"SWE00137534","MALMO A, SW","2018-08-18","0.00","72","54"
"SWE00137534","MALMO A, SW","2018-08-19","0.02","73","65"
"SWE00137534","MALMO A, SW","2018-08-20","0.00","73","65"
"SWE00137534","MALMO A, SW","2018-08-21","0.00","72","56"
"SWE00137534","MALMO A, SW","2018-08-22","0.00","74","52"
"SWE00137534","MALMO A, SW","2018-08-23","0.00","82","64"
"SWE00137534","MALMO A, SW","2018-08-24","0.01","71","60"
"SWE00137534","MALMO A, SW","2018-08-25","0.40","66","52"
"SWE00137534","MALMO A, SW","2018-08-26","0.00","67","53"
"SWE00137534","MALMO A, SW","2018-08-27","0.30","64","54"
"SWE00137534","MALMO A, SW","2018-08-28","0.00","66","58"
"SWE00137534","MALMO A, SW","2018-08-29","0.00","71","60"
"SWE00137534","MALMO A, SW","2018-08-30","0.52","64","59"
"SWE00137534","MALMO A, SW","2018-08-31","0.01","68","58"
"SWE00137534","MALMO A, SW","2018-09-01","0.00","69","57"
"SWE00137534","MALMO A, SW","2018-09-02","0.00","71","54"
"SWE00137534","MALMO A, SW","2018-09-03","0.00","72","57"
"SWE00137534","MALMO A, SW","2018-09-04","0.00","72","50"
"SWE00137534","MALMO A, SW","2018-09-05","0.00","76","51"
"SWE00137534","MALMO A, SW","2018-09-06","0.00","72","54"
"SWE00137534","MALMO A, SW","2018-09-07","0.02","71","60"
"SWE00137534","MALMO A, SW","2018-09-08","0.00","66","50"
"SWE00137534","MALMO A, SW","2018-09-09","0.00","70","51"
"SWE00137534","MALMO A, SW","2018-09-10","0.00","71","58"
"SWE00137534","MALMO A, SW","2018-09-11","0.16","63","58"
"SWE00137534","MALMO A, SW","2018-09-12","0.01","63","57"
"SWE00137534","MALMO A, SW","2018-09-13","0.00","65","49"
"SWE00137534","MALMO A, SW","2018-09-14","0.01","66","51"
"SWE00137534","MALMO A, SW","2018-09-15","0.00","65","57"
"SWE00137534","MALMO A, SW","2018-09-16","0.00","64","44"
"SWE00137534","MALMO A, SW","2018-09-17","0.00","70","60"
"SWE00137534","MALMO A, SW","2018-09-18","0.00","78","55"
"SWE00137534","MALMO A, SW","2018-09-19","0.00","73","60"
"SWE00137534","MALMO A, SW","2018-09-20","0.00","71","62"
"SWE00137534","MALMO A, SW","2018-09-21","0.51","76","55"
"SWE00137534","MALMO A, SW","2018-09-22","0.21","61","49"
"SWE00137534","MALMO A, SW","2018-09-23","0.28","59","51"
"SWE00137534","MALMO A, SW","2018-09-24","0.09","57","44"
"SWE00137534","MALMO A, SW","2018-09-25","0.00","58","42"
"SWE00137534","MALMO A, SW","2018-09-26","0.00","60","52"
"SWE00137534","MALMO A, SW","2018-09-27","0.00","66","55"
"SWE00137534","MALMO A, SW","2018-09-28","0.00","62","51"
"SWE00137534","MALMO A, SW","2018-09-29","0.00","56","44"
"SWE00137534","MALMO A, SW","2018-09-30","0.00","59","53"
"SWE00137534","MALMO A, SW","2018-10-01","0.00","58","44"
"SWE00137534","MALMO A, SW","2018-10-02","0.20","53","45"
"SWE00137534","MALMO A, SW","2018-10-03","0.29","55","45"
"SWE00137534","MALMO A, SW","2018-10-04","0.01","58","45"
"SWE00137534","MALMO A, SW","2018-10-05","0.01","60","55"
"SWE00137534","MALMO A, SW","2018-10-06","0.40","62","47"
"SWE00137534","MALMO A, SW","2018-10-07","0.00","56","44"
"SWE00137534","MALMO A, SW","2018-10-08","0.00","56","42"
"SWE00137534","MALMO A, SW","2018-10-09","0.00","61","53"
"SWE00137534","MALMO A, SW","2018-10-10","0.00","67","46"
"SWE00137534","MALMO A, SW","2018-10-11","0.00","65","51"
"SWE00137534","MALMO A, SW","2018-10-12","0.00","65","54"
"SWE00137534","MALMO A, SW","2018-10-13","0.00","71","53"
"SWE00137534","MALMO A, SW","2018-10-14","0.00","63","53"
"SWE00137534","MALMO A, SW","2018-10-15","0.00","64","52"
"SWE00137534","MALMO A, SW","2018-10-16","0.00","67","47"
"SWE00137534","MALMO A, SW","2018-10-17","0.00","68","45"
"SWE00137534","MALMO A, SW","2018-10-18","0.00","60","45"
"SWE00137534","MALMO A, SW","2018-10-19","0.00","57","34"
"SWE00137534","MALMO A, SW","2018-10-20","0.02","58","47"
"SWE00137534","MALMO A, SW","2018-10-21","0.02","57","39"
"SWE00137534","MALMO A, SW","2018-10-22","0.43","56","48"
"SWE00137534","MALMO A, SW","2018-10-23","0.09","55","47"
"SWE00137534","MALMO A, SW","2018-10-24","0.10","53","40"
"SWE00137534","MALMO A, SW","2018-10-25","0.00","54","43"
"SWE00137534","MALMO A, SW","2018-10-26","0.26","51","44"
"SWE00137534","MALMO A, SW","2018-10-27","0.02","50","38"
"SWE00137534","MALMO A, SW","2018-10-28","0.02","41","29"
"SWE00137534","MALMO A, SW","2018-10-29","0.02","44","34"
"SWE00137534","MALMO A, SW","2018-10-30","0.28","62","42"
"SWE00137534","MALMO A, SW","2018-10-31","0.00","53","44"
"SWE00137534","MALMO A, SW","2018-11-01","0.00","55","41"
"SWE00137534","MALMO A, SW","2018-11-02","0.00","54","43"
"SWE00137534","MALMO A, SW","2018-11-03","0.00","52","41"
"SWE00137534","MALMO A, SW","2018-11-04","0.00","51","33"
"SWE00137534","MALMO A, SW","2018-11-05","0.00","51","48"
"SWE00137534","MALMO A, SW","2018-11-06","0.00","54","46"
"SWE00137534","MALMO A, SW","2018-11-07","0.00","55","36"
"SWE00137534","MALMO A, SW","2018-11-08","0.00","49","37"
"SWE00137534","MALMO A, SW","2018-11-09","0.02","47","43"
"SWE00137534","MALMO A, SW","2018-11-10","0.01","49","46"
"SWE00137534","MALMO A, SW","2018-11-11","0.32","51","48"
"SWE00137534","MALMO A, SW","2018-11-12","0.21","52","48"
"SWE00137534","MALMO A, SW","2018-11-13","0.04","52","47"
"SWE00137534","MALMO A, SW","2018-11-14","0.00","51","48"
"SWE00137534","MALMO A, SW","2018-11-15","0.00","54","45"
"SWE00137534","MALMO A, SW","2018-11-16","0.00","50","41"
"SWE00137534","MALMO A, SW","2018-11-17","0.00","44","33"
"SWE00137534","MALMO A, SW","2018-11-18","0.00","45","31"
"SWE00137534","MALMO A, SW","2018-11-19","0.12","43","37"
"SWE00137534","MALMO A, SW","2018-11-20","0.01","43","36"
"SWE00137534","MALMO A, SW","2018-11-21","0.00","42","39"
"SWE00137534","MALMO A, SW","2018-11-22","0.00","41","38"
"SWE00137534","MALMO A, SW","2018-11-23","0.01","38","35"
"SWE00137534","MALMO A, SW","2018-11-24","0.02","39","33"
"SWE00137534","MALMO A, SW","2018-11-25","0.00","38","33"
"SWE00137534","MALMO A, SW","2018-11-26","0.00","36","23"
"SWE00137534","MALMO A, SW","2018-11-27","0.00","33","19"
"SWE00137534","MALMO A, SW","2018-11-28","0.00","39","18"
"SWE00137534","MALMO A, SW","2018-11-29","0.37","37","34"
"SWE00137534","MALMO A, SW","2018-11-30","0.19","38","36"
"SWE00137534","MALMO A, SW","2018-12-01","0.03","43","38"
"SWE00137534","MALMO A, SW","2018-12-02","0.52","44","42"
"SWE00137534","MALMO A, SW","2018-12-03","0.13","50","43"
"SWE00137534","MALMO A, SW","2018-12-04","0.00","48","40"
"SWE00137534","MALMO A, SW","2018-12-05","0.00","44","37"
"SWE00137534","MALMO A, SW","2018-12-06","0.37","42","33"
"SWE00137534","MALMO A, SW","2018-12-07","0.48","50","42"
"SWE00137534","MALMO A, SW","2018-12-08","0.21","49","39"
"SWE00137534","MALMO A, SW","2018-12-09","0.02","45","43"
"SWE00137534","MALMO A, SW","2018-12-10","0.04","43","38"
"SWE00137534","MALMO A, SW","2018-12-11","0.00","42","38"
"SWE00137534","MALMO A, SW","2018-12-12","0.00","40","30"
"SWE00137534","MALMO A, SW","2018-12-13","0.04","36","29"
"SWE00137534","MALMO A, SW","2018-12-14","0.09","34","31"
"SWE00137534","MALMO A, SW","2018-12-15","0.08","36","33"
"SWE00137534","MALMO A, SW","2018-12-16","0.00","35","32"
"SWE00137534","MALMO A, SW","2018-12-17","0.00","34","31"
"SWE00137534","MALMO A, SW","2018-12-18","0.04","38","32"
"SWE00137534","MALMO A, SW","2018-12-19","0.05","40","38"
"SWE00137534","MALMO A, SW","2018-12-20","0.09","40","36"
"SWE00137534","MALMO A, SW","2018-12-21","0.49","42","39"
"SWE00137534","MALMO A, SW","2018-12-22","0.07","42","32"
"SWE00137534","MALMO A, SW","2018-12-23","0.24","33","29"
"SWE00137534","MALMO A, SW","2018-12-24","0.00","35","22"
"SWE00137534","MALMO A, SW","2018-12-25","0.00","44","31"
"SWE00137534","MALMO A, SW","2018-12-26","0.00","44","40"
"SWE00137534","MALMO A, SW","2018-12-27","0.01","46","44"
"SWE00137534","MALMO A, SW","2018-12-28","0.04","46","42"
"SWE00137534","MALMO A, SW","2018-12-29","0.37","45","39"
"SWE00137534","MALMO A, SW","2018-12-30","0.00","45","36"
"SWE00137534","MALMO A, SW","2018-12-31","0.15","44","35"
"SWE00137534","MALMO A, SW","2019-01-01","0.00","45","41"
"SWE00137534","MALMO A, SW","2019-01-02","0.00","44","34"
"SWE00137534","MALMO A, SW","2019-01-03","0.00","40","30"
"SWE00137534","MALMO A, SW","2019-01-04","0.00","43","32"
"SWE00137534","MALMO A, SW","2019-01-05","0.00","43","35"
"SWE00137534","MALMO A, SW","2019-01-06","0.00","40","26"
"SWE00137534","MALMO A, SW","2019-01-07","0.22","41","35"
"SWE00137534","MALMO A, SW","2019-01-08","0.23","43","37"
"SWE00137534","MALMO A, SW","2019-01-09","0.00","37","31"
"SWE00137534","MALMO A, SW","2019-01-10","0.01","32","26"
"SWE00137534","MALMO A, SW","2019-01-11","0.00","45","32"
"SWE00137534","MALMO A, SW","2019-01-12","0.25","41","29"
"SWE00137534","MALMO A, SW","2019-01-13","0.11","45","38"
"SWE00137534","MALMO A, SW","2019-01-14","0.02","43","29"
"SWE00137534","MALMO A, SW","2019-01-15","0.21","44","35"
"SWE00137534","MALMO A, SW","2019-01-16","0.15","43","40"
"SWE00137534","MALMO A, SW","2019-01-17","0.20","43","31"
"SWE00137534","MALMO A, SW","2019-01-18","0.00","36","26"
"SWE00137534","MALMO A, SW","2019-01-19","0.00","37","27"
"SWE00137534","MALMO A, SW","2019-01-20","0.00","36","30"
"SWE00137534","MALMO A, SW","2019-01-21","0.38","35","30"
"SWE00137534","MALMO A, SW","2019-01-22","0.00","36","32"
"SWE00137534","MALMO A, SW","2019-01-23","0.00","33","26"
"SWE00137534","MALMO A, SW","2019-01-24","0.00","31","24"
"SWE00137534","MALMO A, SW","2019-01-25","0.02","29","23"
"SWE00137534","MALMO A, SW","2019-01-26","0.11","32","26"
"SWE00137534","MALMO A, SW","2019-01-27","0.59","36","32"
"SWE00137534","MALMO A, SW","2019-01-28","0.01","39","36"
"SWE00137534","MALMO A, SW","2019-01-29","0.01","36","32"
"SWE00137534","MALMO A, SW","2019-01-30","0.00","37","30"
"SWE00137534","MALMO A, SW","2019-01-31","0.00","35","32"
"SWE00137534","MALMO A, SW","2019-02-01","0.00","36","30"
"SWE00137534","MALMO A, SW","2019-02-02","0.15","37","33"
"SWE00137534","MALMO A, SW","2019-02-03","0.00","35","33"
"SWE00137534","MALMO A, SW","2019-02-04","0.05","39","28"
"SWE00137534","MALMO A, SW","2019-02-05","0.00","42","34"
"SWE00137534","MALMO A, SW","2019-02-06","0.29","41","34"
"SWE00137534","MALMO A, SW","2019-02-07","0.31","39","37"
"SWE00137534","MALMO A, SW","2019-02-08","0.45","43","38"
"SWE00137534","MALMO A, SW","2019-02-09","0.18","45","40"
"SWE00137534","MALMO A, SW","2019-02-10","0.48","43","39"
"SWE00137534","MALMO A, SW","2019-02-11","0.05","39","37"
"SWE00137534","MALMO A, SW","2019-02-12","0.03","41","34"
"SWE00137534","MALMO A, SW","2019-02-13","0.00","48","36"
"SWE00137534","MALMO A, SW","2019-02-14","0.00","44","40"
"SWE00137534","MALMO A, SW","2019-02-15","0.00","43","36"
"SWE00137534","MALMO A, SW","2019-02-16","0.00","50","36"
"SWE00137534","MALMO A, SW","2019-02-17","0.00","48","42"
"SWE00137534","MALMO A, SW","2019-02-18","0.00","50","37"
"SWE00137534","MALMO A, SW","2019-02-19","0.07","44","37"
"SWE00137534","MALMO A, SW","2019-02-20","0.54","47","40"
"SWE00137534","MALMO A, SW","2019-02-21","0.21","46","42"
"SWE00137534","MALMO A, SW","2019-02-22","0.00","45","29"
"SWE00137534","MALMO A, SW","2019-02-23","0.00","42","30"
"SWE00137534","MALMO A, SW","2019-02-24","0.00","52","32"
"SWE00137534","MALMO A, SW","2019-02-25","0.00","49","36"
"SWE00137534","MALMO A, SW","2019-02-26","0.00","51","39"
"SWE00137534","MALMO A, SW","2019-02-27","0.00","57","31"
"SWE00137534","MALMO A, SW","2019-02-28","0.00","49","39"
"SWE00137534","MALMO A, SW","2019-03-01","0.00","47","25"
"SWE00137534","MALMO A, SW","2019-03-02","0.05","41","30"
"SWE00137534","MALMO A, SW","2019-03-03","0.37","50","39"
"SWE00137534","MALMO A, SW","2019-03-04","0.58","51","41"
"SWE00137534","MALMO A, SW","2019-03-05","0.50","43","38"
"SWE00137534","MALMO A, SW","2019-03-06","0.38","44","35"
"SWE00137534","MALMO A, SW","2019-03-07","0.09","50","42"
"SWE00137534","MALMO A, SW","2019-03-08","0.04","47","41"
"SWE00137534","MALMO A, SW","2019-03-09","0.25","47","37"
"SWE00137534","MALMO A, SW","2019-03-10","0.11","48","35"
"SWE00137534","MALMO A, SW","2019-03-11","0.00","44","27"
"SWE00137534","MALMO A, SW","2019-03-12","0.91","44","29"
"SWE00137534","MALMO A, SW","2019-03-13","0.07","45","37"
"SWE00137534","MALMO A, SW","2019-03-14","0.17","46","40"
"SWE00137534","MALMO A, SW","2019-03-15","0.44","45","39"
"SWE00137534","MALMO A, SW","2019-03-16","0.34","47","36"
"SWE00137534","MALMO A, SW","2019-03-17","0.02","48","37"
"SWE00137534","MALMO A, SW","2019-03-18","0.01","46","39"
"SWE00137534","MALMO A, SW","2019-03-19","0.00","45","35"
"SWE00137534","MALMO A, SW","2019-03-20","0.01","46","30"
"SWE00137534","MALMO A, SW","2019-03-21","0.00","51","42"
"SWE00137534","MALMO A, SW","2019-03-22","0.00","48","42"
"SWE00137534","MALMO A, SW","2019-03-23","0.00","54","43"
"SWE00137534","MALMO A, SW","2019-03-24","0.13","49","39"
"SWE00137534","MALMO A, SW","2019-03-25","0.01","50","38"
"SWE00137534","MALMO A, SW","2019-03-26","0.00","48","34"
"SWE00137534","MALMO A, SW","2019-03-27","0.01","53","33"
"SWE00137534","MALMO A, SW","2019-03-28","0.00","54","43"
"SWE00137534","MALMO A, SW","2019-03-29","0.00","56","42"
"SWE00137534","MALMO A, SW","2019-03-30","0.00","58","38"
"SWE00137534","MALMO A, SW","2019-03-31","0.00","52","40"
"SWE00137534","MALMO A, SW","2019-04-01","0.00","48","25"
"SWE00137534","MALMO A, SW","2019-04-02","0.00","49","36"
"SWE00137534","MALMO A, SW","2019-04-03","0.00","57","44"
"SWE00137534","MALMO A, SW","2019-04-04","0.00","61","44"
"SWE00137534","MALMO A, SW","2019-04-05","0.00","61","42"
"SWE00137534","MALMO A, SW","2019-04-06","0.00","65","45"
"SWE00137534","MALMO A, SW","2019-04-07","0.00","64","36"
"SWE00137534","MALMO A, SW","2019-04-08","0.00","54","38"
"SWE00137534","MALMO A, SW","2019-04-09","0.00","48","30"
"SWE00137534","MALMO A, SW","2019-04-10","0.05","45","25"
"SWE00137534","MALMO A, SW","2019-04-11","0.00","43","34"
"SWE00137534","MALMO A, SW","2019-04-12","0.00","42","26"
"SWE00137534","MALMO A, SW","2019-04-13","0.00","43","26"
"SWE00137534","MALMO A, SW","2019-04-14","0.00","50","30"
"SWE00137534","MALMO A, SW","2019-04-15","0.00","52","26"
"SWE00137534","MALMO A, SW","2019-04-16","0.00","52","28"
"SWE00137534","MALMO A, SW","2019-04-17","0.00","63","31"
"SWE00137534","MALMO A, SW","2019-04-18","0.00","64","32"
"SWE00137534","MALMO A, SW","2019-04-19","0.00","64","32"
"SWE00137534","MALMO A, SW","2019-04-20","0.00","66","32"
"SWE00137534","MALMO A, SW","2019-04-21","0.00","67","35"
"SWE00137534","MALMO A, SW","2019-04-22","0.00","62","36"
"SWE00137534","MALMO A, SW","2019-04-23","0.00","64","44"
"SWE00137534","MALMO A, SW","2019-04-24","0.00","63","54"
"SWE00137534","MALMO A, SW","2019-04-25","0.00","68","51"
"SWE00137534","MALMO A, SW","2019-04-26","0.12","76","43"
"SWE00137534","MALMO A, SW","2019-04-27","0.24","58","49"
"SWE00137534","MALMO A, SW","2019-04-28","0.06","60","47"
"SWE00137534","MALMO A, SW","2019-04-29","0.00","65","47"
"SWE00137534","MALMO A, SW","2019-04-30","0.00","63","36"
"SWE00137534","MALMO A, SW","2019-05-01","0.00","61","49"
"SWE00137534","MALMO A, SW","2019-05-02","0.08","56","48"
"SWE00137534","MALMO A, SW","2019-05-03","0.16","52","38"
"SWE00137534","MALMO A, SW","2019-05-04","0.01","50","36"
"SWE00137534","MALMO A, SW","2019-05-05","0.00","57","31"
"SWE00137534","MALMO A, SW","2019-05-06","0.00","53","42"
"SWE00137534","MALMO A, SW","2019-05-07","0.00","54","41"
"SWE00137534","MALMO A, SW","2019-05-08","0.09","58","36"
"SWE00137534","MALMO A, SW","2019-05-09","0.08","60","47"
"SWE00137534","MALMO A, SW","2019-05-10","0.00","60","38"
"SWE00137534","MALMO A, SW","2019-05-11","0.00","58","38"
"SWE00137534","MALMO A, SW","2019-05-12","0.00","59","43"
"SWE00137534","MALMO A, SW","2019-05-13","0.00","60","35"
"SWE00137534","MALMO A, SW","2019-05-14","0.00","61","33"
"SWE00137534","MALMO A, SW","2019-05-15","0.00","62","35"
"SWE00137534","MALMO A, SW","2019-05-16","0.06","67","42"
"SWE00137534","MALMO A, SW","2019-05-17","0.19","61","49"
"SWE00137534","MALMO A, SW","2019-05-18","0.00","69","49"
"SWE00137534","MALMO A, SW","2019-05-19","0.00","70","54"
"SWE00137534","MALMO A, SW","2019-05-20","0.04","74","57"
"SWE00137534","MALMO A, SW","2019-05-21","0.02","71","56"
"SWE00137534","MALMO A, SW","2019-05-22","0.00","63","53"
"SWE00137534","MALMO A, SW","2019-05-23","0.00","67","48"
"SWE00137534","MALMO A, SW","2019-05-24","0.02","67","52"
"SWE00137534","MALMO A, SW","2019-05-25","0.00","65","51"
"SWE00137534","MALMO A, SW","2019-05-26","0.21","62","51"
"SWE00137534","MALMO A, SW","2019-05-27","0.00","63","53"
"SWE00137534","MALMO A, SW","2019-05-28","0.00","60","51"
"SWE00137534","MALMO A, SW","2019-05-29","0.00","60","45"
"SWE00137534","MALMO A, SW","2019-05-30","0.15","62","42"
"SWE00137534","MALMO A, SW","2019-05-31","0.02","66","55"
"SWE00137534","MALMO A, SW","2019-06-01","0.00","69","53"
"SWE00137534","MALMO A, SW","2019-06-02","0.00","71","51"
"SWE00137534","MALMO A, SW","2019-06-03","0.00","82","60"
"SWE00137534","MALMO A, SW","2019-06-04","0.00","74","57"
"SWE00137534","MALMO A, SW","2019-06-05","0.00","83","55"
"SWE00137534","MALMO A, SW","2019-06-06","0.28","82","64"
"SWE00137534","MALMO A, SW","2019-06-07","0.00","69","58"
"SWE00137534","MALMO A, SW","2019-06-08","0.09","67","53"
"SWE00137534","MALMO A, SW","2019-06-09","0.00","67","55"
"SWE00137534","MALMO A, SW","2019-06-10","0.08","64","50"
"SWE00137534","MALMO A, SW","2019-06-11","0.37","75","57"
"SWE00137534","MALMO A, SW","2019-06-12","0.93","70","59"
"SWE00137534","MALMO A, SW","2019-06-13","0.09","72","59"
"SWE00137534","MALMO A, SW","2019-06-14","0.00","75","55"
"SWE00137534","MALMO A, SW","2019-06-15","0.65","73","59"
"SWE00137534","MALMO A, SW","2019-06-16","0.00","72","59"
"SWE00137534","MALMO A, SW","2019-06-17","0.00","73","54"
"SWE00137534","MALMO A, SW","2019-06-18","0.00","76","55"
"SWE00137534","MALMO A, SW","2019-06-19","0.03","81","61"
"SWE00137534","MALMO A, SW","2019-06-20","0.00","74","60"
"SWE00137534","MALMO A, SW","2019-06-21","0.00","70","60"
"SWE00137534","MALMO A, SW","2019-06-22","0.00","69","55"
"SWE00137534","MALMO A, SW","2019-06-23","0.00","72","45"
"SWE00137534","MALMO A, SW","2019-06-24","0.00","74","47"
"SWE00137534","MALMO A, SW","2019-06-25","0.00","80","58"
"SWE00137534","MALMO A, SW","2019-06-26","0.00","87","67"
"SWE00137534","MALMO A, SW","2019-06-27","0.00","72","58"
"SWE00137534","MALMO A, SW","2019-06-28","0.00","77","57"
"SWE00137534","MALMO A, SW","2019-06-29","0.00","80","60"
"SWE00137534","MALMO A, SW","2019-06-30","0.00","88","57"
"SWE00137534","MALMO A, SW","2019-07-01","0.28","75","57"
"SWE00137534","MALMO A, SW","2019-07-02","0.00","65","57"
"SWE00137534","MALMO A, SW","2019-07-03","0.00","66","53"
"SWE00137534","MALMO A, SW","2019-07-04","0.23","61","53"
"SWE00137534","MALMO A, SW","2019-07-05","0.07","68","54"
"SWE00137534","MALMO A, SW","2019-07-06","0.10","66","55"
"SWE00137534","MALMO A, SW","2019-07-07","0.21","66","54"
"SWE00137534","MALMO A, SW","2019-07-08","0.00","70","55"
"SWE00137534","MALMO A, SW","2019-07-09","0.00","69","56"
"SWE00137534","MALMO A, SW","2019-07-10","0.00","72","58"
"SWE00137534","MALMO A, SW","2019-07-11","0.00","74","57"
"SWE00137534","MALMO A, SW","2019-07-12","0.00","77","53"
"SWE00137534","MALMO A, SW","2019-07-13","0.00","77","52"
"SWE00137534","MALMO A, SW","2019-07-14","0.00","72","60"
"SWE00137534","MALMO A, SW","2019-07-15","0.00","66","58"
"SWE00137534","MALMO A, SW","2019-07-16","0.00","72","54"
"SWE00137534","MALMO A, SW","2019-07-17","0.00","75","55"
"SWE00137534","MALMO A, SW","2019-07-18","0.00","76","50"
